연번,업종명,업소명,소     재     지,전화번호
3008,일반음식점,착한삼겹살, 청주시 흥덕구 과상미로9번길 40  1층 (봉명동),043 -262 -1717
3009,일반음식점,오색마루, 청주시 흥덕구 덕암로47번길 107  A동 1층 (봉명동),043 -262 -2300
3010,일반음식점,송담추어탕청주가경점, 청주시 흥덕구 풍년로150번길 42  1층 (가경동),043 -262 -4660
3011,일반음식점,여행스케치, 청주시 흥덕구 백봉로 181  3층 301호 (봉명동),043 -262 -5544
3012,일반음식점,비라이브, 청주시 흥덕구 백봉로 193 (봉명동 (2층)),043 -262 -5553
3013,일반음식점,청주한식뷔페, 청주시 흥덕구 엘지로 33  1층 (외북동),043 -262 -5556
3014,일반음식점,60계치킨 청주복대가경점, 청주시 흥덕구 대신로 6  1층 (복대동),043 -262 -5592
3015,일반음식점,대천아구찜, 청주시 흥덕구 흥덕로172번길 4  1층 일부호 (운천동),043 -262 -5646
3016,일반음식점,엄마밥집, 청주시 흥덕구 신율로180번길 27  1층 (복대동),043 -262 -6178
3017,일반음식점,R&B(레드앤블랙), 청주시 흥덕구 백봉로197번길 16 (봉명동  4층),043 -262 -6494
3018,일반음식점,전통 부산밀면 청주 봉명점, 청주시 흥덕구 월명로178번길 3  1층 101호 (봉명동),043 -262 -6655
3019,일반음식점,신오떡, 청주시 흥덕구 1순환로513번길 13 (봉명동  (1층)),043 -262 -6677
3020,일반음식점,유니네(Unine), 청주시 흥덕구 덕암로 26  1층 101호 (봉명동),043 -262 -7433
3021,일반음식점,순이네포차, 청주시 흥덕구 1순환로535번길 21  1층 (봉명동),043 -262 -7471
3022,일반음식점,뚱딴지뒷고기, 청주시 흥덕구 백봉로 200  1층 (봉명동),043 -262 -7771
3023,일반음식점,아싸요우, 청주시 흥덕구 봉명로227번길 12  1층 (봉명동),043 -262 -7771
3024,일반음식점,만리장성, 청주시 흥덕구 덕암로 2 (봉명동  1층),043 -262 -7787
3025,일반음식점,초원횟집, 청주시 흥덕구 과상미로101번길 13  1층 (봉명동),043 -262 -7903
3026,일반음식점,깨봉네 통통삼, 청주시 흥덕구 내수동로 35  1층 (복대동),043 -262 -9258
3027,일반음식점,적쇠한상불고기, 청주시 흥덕구 과상미로49번길 33  1층 (봉명동),043 -262 -9777
3028,일반음식점,아이벗치킨, 청주시 흥덕구 덕암로 51 (봉명동  (1층)),043 -262 -9979
3029,일반음식점,돼지삼형제, 청주시 흥덕구 덕암로114번길 40 (봉명동  108호),043 -263 -0006
3030,일반음식점,그린푸드, 청주시 흥덕구 진재로28번길 6-7 (복대동 (1층)),043 -263 -0081
3031,일반음식점,깡소주깡호프, 청주시 흥덕구 월명로 37  2층 (봉명동),043 -263 -0567
3032,일반음식점,통불 봉명점, 청주시 흥덕구 덕암로30번길 32 (봉명동  외 1필지 A동 1호(1층)),043 -263 -0891
3033,일반음식점,거기, 청주시 흥덕구 옥산면 옥산시내1길 22  1층,043 -263 -1043
3034,일반음식점,아폴론뷔페, 청주시 흥덕구 월명로 212 (봉명동 (가동2층)A201~208 B201 C201),043 -263 -1888
3035,일반음식점,세종왕족발, 청주시 흥덕구 옥산면 청주역로 690  1층,043 -263 -1919
3036,일반음식점,정통춘천닭갈비, 청주시 흥덕구 월명로178번길 38  1층 (봉명동),043 -263 -1959
3037,일반음식점,봉명국밥, 청주시 흥덕구 덕암로108번길 89  1층 (봉명동),043 -263 -1961
3038,일반음식점,코리엔탈깻잎칩킨, 청주시 흥덕구 직지대로667번길 14  1층 (봉명동),043 -263 -2110
3039,일반음식점,무대뽀포차, 청주시 흥덕구 덕암로114번길 80  3층 일부호 (봉명동),043 -263 -2269
3040,일반음식점,비룡각, 청주시 흥덕구 성봉로 231 (복대동 (1층)),043 -263 -2592
3041,일반음식점,힐링셰프, 청주시 흥덕구 사직대로30번길 8  1층 (복대동),043 -263 -2821
3042,일반음식점,김밥여행, 청주시 흥덕구 사운로 281 (운천동  형석아파트 가동 106호 (1층)),043 -263 -2943
3043,일반음식점,이모네밥상, 청주시 흥덕구 내수동로 7  1층 (복대동),043 -263 -3002
3044,일반음식점,선이네, 청주시 흥덕구 내수동로 16  1층 (복대동),043 -263 -3186
3045,일반음식점,낙원식당, 청주시 흥덕구 옥산면 옥산시내1길 49  1층,043 -263 -3332
3046,일반음식점,낙지이야기, 청주시 흥덕구 백봉로 190 (봉명동 (1층)),043 -263 -3344
3047,일반음식점,통달배족발보쌈삼겹 청주비하점, 청주시 흥덕구 가로수로1131번길 12  209동 103호 (비하동  청주 비하 2차 대광로제비앙),043 -263 -3530
3048,일반음식점,장금이파전, 청주시 흥덕구 봉명로 223 (봉명동 (1층)),043 -263 -3535
3049,일반음식점,참새와방앗간, 청주시 흥덕구 옥산면 옥산시내1길 35 (외 1필지),043 -263 -3866
3050,일반음식점,담이치킨호프, 청주시 흥덕구 1순환로512번길 38 (봉명동  (1층)),043 -263 -3946
3051,일반음식점,송정식당, 청주시 흥덕구 흥덕로175번길 3  1층 (운천동),043 -263 -4375
3052,일반음식점,송화강양꼬치, 청주시 흥덕구 사직대로 18  2층 (복대동),043 -263 -4378
3053,일반음식점,줄줄이호프, 청주시 흥덕구 옥산면 오산1길 1  1층,043 -263 -5057
3054,일반음식점,필, 청주시 흥덕구 덕암로30번길 24 (봉명동 (5층)),043 -263 -5113
3055,일반음식점,바다마을, 청주시 흥덕구 옥산면 옥산시내2길 4  1층,043 -263 -5786
3056,일반음식점,배부른밥상, 청주시 흥덕구 옥산면 옥산시내2길 6  1층,043 -263 -5876
3057,일반음식점,삼둥이네칼국수, 청주시 흥덕구 직지대로639번길 72 (봉명동  (1층)),043 -263 -5971
3058,일반음식점,피크니크, 청주시 흥덕구 덕암로17번길 51  1층 (봉명동),043 -263 -5980
3059,일반음식점,정석락, 청주시 흥덕구 강서로 110  4층 (강서동),043 -263 -6000
3060,일반음식점,비, 청주시 흥덕구 1순환로548번길 10 (봉명동 (1층)),043 -263 -6258
3061,일반음식점,본죽(공단오거리점), 청주시 흥덕구 사직대로 12  1동 1층 (복대동),043 -263 -6288
3062,일반음식점,투다리봉명현대점, 청주시 흥덕구 덕암로 61 (봉명동 (1층)),043 -263 -6398
3063,일반음식점,연스치킨, 청주시 흥덕구 사운로280번길 43  1층 (운천동),043 -263 -7177
3064,일반음식점,숯불소늑간살 직화구이, 청주시 흥덕구 진재로31번길 12  1층 (복대동),043 -263 -7245
3065,일반음식점,해물&찜, 청주시 흥덕구 봉정로55번길 26 (봉명동  (1층)),043 -263 -7317
3066,일반음식점,토시래(충북대점), 청주시 흥덕구 내수동로 41-3  1층 (복대동),043 -263 -7825
3067,일반음식점,로충칭마라탕, 청주시 흥덕구 충대로 3-1  2층 (복대동),043 -263 -8088
3068,일반음식점,대박생고기, 청주시 흥덕구 사운로 306  1층 (신봉동),043 -263 -8165
3069,일반음식점,보노보노윅, 청주시 흥덕구 주현로41번길 17  서당 1층 (봉명동),043 -263 -8279
3070,일반음식점,청주산고등어전문점, 청주시 흥덕구 백봉로183번길 6 (봉명동 (1층)),043 -263 -8283
3071,일반음식점,심쿵떡볶이본점, 청주시 흥덕구 덕암로108번길 11  1층 (봉명동),043 -263 -8333
3072,일반음식점,차마루, 청주시 흥덕구 복대로 195  1층 (복대동),043 -263 -8787
3073,일반음식점,두꺼비식당, 청주시 흥덕구 진재로31번길 29  1층 (복대동),043 -263 -8847
3074,일반음식점,트라이앵글, 청주시 흥덕구 진재로15번길 23 (복대동 (2층)),043 -263 -9221
3075,일반음식점,보리랑국수랑, 청주시 흥덕구 복대동 162번지 4호 효성@상가 1층 8호 ,043 -263 -9592
3076,일반음식점,굽네치킨옥산점, 청주시 흥덕구 옥산면 가락길 28  1층 101호,043 -263 -9966
3077,일반음식점,봉명점땅땅치킨, 청주시 흥덕구 백봉로197번길 7  1층 (봉명동),043 -264 -0079
3078,일반음식점,통영굴바다, 청주시 흥덕구 과상미로 22  1층 (봉명동),043 -264 -0090
3079,일반음식점,샤브향오송점, 청주시 흥덕구 오송읍 오송생명로 186 (오송프라자 205호),043 -264 -0204
3080,일반음식점,무명, 청주시 흥덕구 덕암로29번길 16  1층 (봉명동),043 -264 -0228
3081,일반음식점,꽃돼지생삼겹살, 청주시 흥덕구 덕암로 106 (봉명동 (1층)),043 -264 -1190
3082,일반음식점,옹기종기보리밥, 청주시 흥덕구 천석로 50 (봉명동 (1층)),043 -264 -1199
3083,일반음식점,돈탑(봉명점), 청주시 흥덕구 월명로178번길 44  1층 (봉명동),043 -264 -1964
3084,일반음식점,삼미토종닭, 청주시 흥덕구 주현로41번길 17  1층 (봉명동),043 -264 -2122
3085,일반음식점,그램그램(봉명점), 청주시 흥덕구 백봉로 237-1  1 2층 (봉명동),043 -264 -2777
3086,일반음식점,준카페, 청주시 흥덕구 흥덕로162번길 19 (운천동  (1층)),043 -264 -3346
3087,일반음식점,흥덕푸드, 청주시 흥덕구 신율로 150  1층 (복대동),043 -264 -3390
3088,일반음식점,통갈매기바다로날다, 청주시 흥덕구 백봉로 182 (봉명동  1층),043 -264 -3501
3089,일반음식점,미친장어, 청주시 흥덕구 직지대로 574  1층 (봉명동),043 -264 -4488
3090,일반음식점,수내닭꼬치, 청주시 흥덕구 사직대로 12  1층 (복대동),043 -264 -4563
3091,일반음식점,제주뒷고기, 청주시 흥덕구 복대로 118 (복대동  (1층)),043 -264 -4838
3092,일반음식점,원조송절가든, 청주시 흥덕구 화계로20번길 3  1층 (송절동),043 -264 -7751
3093,일반음식점,버디락호프, 청주시 흥덕구 진재로 108 (복대동  (2층)),043 -264 -7788
3094,일반음식점,돈값하네, 청주시 흥덕구 옥산면 가락길 60  상가1동 2층 203호 (흥덕코오롱하늘채아파트),043 -264 -7808
3095,일반음식점,바비치킨호프, 청주시 흥덕구 사운로 260  1층 (운천동),043 -264 -7978
3096,일반음식점,막창story(스토리), 청주시 흥덕구 덕암로30번길 32 (봉명동 A동 3호),043 -264 -8292
3097,일반음식점,진가네, 청주시 흥덕구 덕암로6번길 102  1층 (봉명동),043 -265 -0433
3098,일반음식점,늘수제돈까스, 청주시 흥덕구 사운로 209  1층 일부호 (운천동),043 -265 -0650
3099,일반음식점,동네술집, 청주시 흥덕구 봉명로 183  나동 1층 (봉명동),043 -265 -0671
3100,일반음식점,브라운벨트, 청주시 흥덕구 풍년로180번길 32  1층 (가경동),043 -265 -0671
3101,일반음식점,퓨전포차주당, 청주시 흥덕구 덕암로114번길 67 (봉명동 (1층)),043 -265 -1006
3102,일반음식점,가자호프, 청주시 흥덕구 옥산면 오송가락로 748,043 -265 -1130
3103,일반음식점,돈맛탱, 청주시 흥덕구 백봉로 214 (봉명동),043 -265 -1235
3104,일반음식점,더케이인, 청주시 흥덕구 풍년로193번길 31  9 10층 (가경동),043 -265 -2200
3105,일반음식점,소띠네식당, 청주시 흥덕구 백봉로224번길 82 (봉명동 (1층)),043 -265 -2382
3106,일반음식점,통큰집, 청주시 흥덕구 옥산면 옥산시내3길 3  1층 일부호,043 -265 -2660
3107,일반음식점,먹태집, 청주시 흥덕구 백봉로197번길 20  1층 (봉명동),043 -265 -3200
3108,일반음식점,조은날애, 청주시 흥덕구 송절로76번길 55 (봉명동  (1층)),043 -265 -3553
3109,일반음식점,청주소바, 청주시 흥덕구 서현중로 23  1층 (가경동),043 -265 -4600
3110,일반음식점,김썸밥, 청주시 흥덕구 대신로 132  1층 (송정동  청주산업단지비즈니스센터 주건축물제1동   1층),043 -265 -5959
3111,일반음식점,조마루감자탕, 청주시 흥덕구 백봉로 174 (봉명동),043 -265 -5989
3112,일반음식점,귀족, 청주시 흥덕구 과상미로10번길 37-2  1층 (봉명동),043 -265 -6012
3113,일반음식점,오호봉(OH HO Bong), 청주시 흥덕구 내수동로 30-1  2층 (복대동),043 -265 -7875
3114,일반음식점,성만민물장어, 청주시 흥덕구 강서로 73  1층 (강서동),043 -265 -8212
3115,일반음식점,홍등, 청주시 흥덕구 성봉로 247 (복대동 (1층)),043 -265 -8246
3116,일반음식점,촌구석식당, 청주시 흥덕구 직지대로653번길 2  1층 (봉명동),043 -265 -8335
3117,일반음식점,생활의국밥, 청주시 흥덕구 직지대로 556  1층 (봉명동),043 -265 -8802
3118,일반음식점,흥일손두부, 청주시 흥덕구 사직대로20번길 6  1층 (복대동),043 -265 -8885
3119,일반음식점,정우네구멍가게닭발통닭, 청주시 흥덕구 사운로 230  1층 (운천동),043 -265 -9982
3120,일반음식점,초반미씨포차, 청주시 흥덕구 사운로 209  1층 (운천동),043 -265 -9982
3121,일반음식점,돼지우리, 청주시 흥덕구 과상미로83번길 8  1층 (봉명동),043 -266 -0330
3122,일반음식점,지원이네삼겹살, 청주시 흥덕구 풍년로180번길 15 (가경동  1층),043 -266 -0365
3123,일반음식점,민들레호프, 청주시 흥덕구 사운로 211 (운천동 (지하1층)),043 -266 -0369
3124,일반음식점,흥덕분식봉평메밀가, 청주시 흥덕구 예체로167번길 13 (봉명동  (1층)),043 -266 -0611
3125,일반음식점,경아두마리치킨, 청주시 흥덕구 흥덕로 152-2  1층 (운천동),043 -266 -0711
3126,일반음식점,꼰띠고, 청주시 흥덕구 사운로 258 (운천동  (1층)),043 -266 -0799
3127,일반음식점,거성손짜장, 청주시 흥덕구 덕암로30번길 46 (봉명동),043 -266 -0808
3128,일반음식점,장수영양촌, 청주시 흥덕구 봉명로 113 (봉명동 (1층)),043 -266 -0833
3129,일반음식점,J(제이), 청주시 흥덕구 직지대로 729  1층 (운천동),043 -266 -0879
3130,일반음식점,전설에짬뽕, 청주시 흥덕구 백봉로183번길 7 (봉명동 (1층)),043 -266 -0951
3131,일반음식점,해물너.찜했어, 청주시 흥덕구 신율로118번길 4  1층 (복대동),043 -266 -1525
3132,일반음식점,또와김밥, 청주시 흥덕구 직지대로 561  1층 (봉명동),043 -266 -1822
3133,일반음식점,속초 코다리야쭈꾸미야, 청주시 흥덕구 덕암로41번길 8 (봉명동 (1층)),043 -266 -1850
3134,일반음식점,명품순두부(봉명점), 청주시 흥덕구 덕암로29번길 32  1층 (봉명동),043 -266 -1880
3135,일반음식점,정다운보리밥, 청주시 흥덕구 풍산로 110  1층 (복대동),043 -266 -1989
3136,일반음식점,덕암보양식, 청주시 흥덕구 덕암로113번길 34  1층 (봉명동),043 -266 -2209
3137,일반음식점,미스터양꼬치봉명점, 청주시 흥덕구 덕암로114번길 82  1층 (봉명동),043 -266 -2325
3138,일반음식점,백년회관 서서갈비 봉명점, 청주시 흥덕구 백봉로 169  1층 (봉명동),043 -266 -2357
3139,일반음식점,미루나무, 청주시 흥덕구 직지대로668번길 14  1층 (봉명동),043 -266 -2436
3140,일반음식점,최고안주, 청주시 흥덕구 1순환로536번길 14  1층 (봉명동),043 -266 -2570
3141,일반음식점,우향, 청주시 흥덕구 예체로 171  1층 (봉명동),043 -266 -3292
3142,일반음식점,해뜨는마루떡볶이, 청주시 흥덕구 백봉로224번길 18 (봉명동),043 -266 -3377
3143,일반음식점,다래가, 청주시 흥덕구 직지대로635번길 71  2층 (봉명동),043 -266 -3454
3144,일반음식점,치킨이남달라, 청주시 흥덕구 사운로 263  1층 (운천동),043 -266 -3988
3145,일반음식점,송가네보쌈족발, 청주시 흥덕구 1순환로512번길 4-19  1층 (봉명동),043 -266 -4358
3146,일반음식점,음식마당, 청주시 흥덕구 봉정로66번길 76 (봉명동  (1층)),043 -266 -4430
3147,일반음식점,클라우드9, 청주시 흥덕구 월명로178번길 51 (봉명동  1층 일부),043 -266 -4504
3148,일반음식점,마더맘치킨, 청주시 흥덕구 옥산면 옥산시내1길 31-1  1층,043 -266 -4527
3149,일반음식점,목우촌웰빙마을, 청주시 흥덕구 월명로188번길 36 (봉명동 (1층)),043 -266 -4588
